Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,109.9000015258789,110.25,107.18000030517578,108.08000183105469,108.08000183105469,2124600
2021-01-05,108.3499984741211,108.3499984741211,106.56999969482422,107.2300033569336,107.2300033569336,2054000
2021-01-06,107.87999725341797,111.06999969482422,107.61000061035156,109.98999786376953,109.98999786376953,2174800
2021-01-07,110.2699966430664,110.91000366210938,109.63999938964844,110.06999969482422,110.06999969482422,1545300
2021-01-08,110.5199966430664,110.63999938964844,108.69999694824219,109.94999694824219,109.94999694824219,1260900
2021-01-11,109.12999725341797,110.19000244140625,108.91999816894531,109.1500015258789,109.1500015258789,1291000
2021-01-12,109.58000183105469,110.51000213623047,109.16000366210938,109.77999877929688,109.77999877929688,1219200
2021-01-13,109.36000061035156,110.19000244140625,108.16000366210938,108.87999725341797,108.87999725341797,2023500
2021-01-14,108.98999786376953,109.54000091552734,108.19999694824219,109.05999755859375,109.05999755859375,1432900
2021-01-15,108.69999694824219,109.37000274658203,108.0199966430664,108.4000015258789,108.4000015258789,2126800
2021-01-19,108.5999984741211,110.5,108.3499984741211,110.2699966430664,110.2699966430664,1255100
2021-01-20,110.11000061035156,111.70999908447266,109.77999877929688,111.0,111.0,1993400
2021-01-21,111.5199966430664,111.9000015258789,110.70999908447266,110.72000122070312,110.72000122070312,1605200
2021-01-22,110.19000244140625,110.95999908447266,109.5,110.43000030517578,110.43000030517578,1238700
2021-01-25,110.05000305175781,111.87999725341797,109.87000274658203,110.94999694824219,110.94999694824219,1124100
2021-01-26,111.0199966430664,111.41000366210938,109.16000366210938,109.5199966430664,109.5199966430664,1078800
2021-01-27,108.80000305175781,112.9000015258789,108.54000091552734,110.51000213623047,110.51000213623047,2797100
2021-01-28,110.23999786376953,111.37999725341797,108.9000015258789,109.30000305175781,109.30000305175781,2741200
2021-01-29,108.55999755859375,109.22000122070312,107.0199966430664,107.18000030517578,107.18000030517578,2144500
2021-02-01,107.04000091552734,109.05999755859375,106.94999694824219,108.70999908447266,108.70999908447266,1548300
2021-02-02,110.33000183105469,111.76000213623047,109.55000305175781,110.79000091552734,110.79000091552734,2057100
2021-02-03,109.88999938964844,110.83999633789062,108.41000366210938,109.0,109.0,1702700
2021-02-04,108.86000061035156,109.6500015258789,106.06999969482422,107.12999725341797,107.12999725341797,2767000
2021-02-05,107.06999969482422,107.87999725341797,106.51000213623047,106.91999816894531,106.91999816894531,1742700
2021-02-08,107.0,107.45999908447266,105.94999694824219,107.37999725341797,107.37999725341797,1909200
2021-02-09,107.4800033569336,108.48999786376953,107.2699966430664,107.87999725341797,107.87999725341797,1054700
2021-02-10,107.5999984741211,107.8499984741211,105.37000274658203,105.5999984741211,105.5999984741211,1879200
2021-02-11,105.0,105.62000274658203,103.3499984741211,104.4800033569336,104.4800033569336,2019900
2021-02-12,104.12000274658203,105.12000274658203,103.52999877929688,104.43000030517578,104.43000030517578,1202600
2021-02-16,105.0,105.0,103.08999633789062,103.20999908447266,103.20999908447266,2085100
2021-02-17,102.93000030517578,105.08999633789062,102.55000305175781,104.86000061035156,104.86000061035156,1961600
2021-02-18,104.69000244140625,105.5,104.1500015258789,105.08000183105469,105.08000183105469,1690900
2021-02-19,105.19999694824219,105.19999694824219,103.30000305175781,103.44999694824219,103.44999694824219,2574500
2021-02-22,103.26000213623047,106.25,102.56999969482422,105.30999755859375,105.30999755859375,2217800
2021-02-23,106.37999725341797,108.54000091552734,105.33999633789062,108.01000213623047,108.01000213623047,2524600
2021-02-24,107.66000366210938,109.33999633789062,107.55000305175781,108.36000061035156,108.36000061035156,1578800
