Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,274.7799987792969,275.0,265.20001220703125,268.94000244140625,268.94000244140625,15106100
2021-01-05,268.2900085449219,272.3999938964844,268.2099914550781,270.9700012207031,270.9700012207031,9871600
2021-01-06,262.0,267.75,260.010009765625,263.30999755859375,263.30999755859375,24354100
2021-01-07,265.8999938964844,271.6099853515625,264.7799987792969,268.739990234375,268.739990234375,15789800
2021-01-08,268.30999755859375,268.95001220703125,263.17999267578125,267.57000732421875,267.57000732421875,18512500
2021-01-11,260.4800109863281,263.4700012207031,255.89999389648438,256.8399963378906,256.8399963378906,30412300
2021-01-12,256.6300048828125,259.7200012207031,250.3000030517578,251.08999633789062,251.08999633789062,26449900
2021-01-13,251.5500030517578,253.9499969482422,249.1999969482422,251.63999938964844,251.63999938964844,19528900
2021-01-14,253.39999389648438,255.02999877929688,244.61000061035156,245.63999938964844,245.63999938964844,29739400
2021-01-15,247.89999389648438,253.86000061035156,247.16000366210938,251.36000061035156,251.36000061035156,24786100
2021-01-19,256.8999938964844,262.20001220703125,252.72000122070312,261.1000061035156,261.1000061035156,28028500
2021-01-20,268.92999267578125,270.32000732421875,263.6000061035156,267.4800109863281,267.4800109863281,25199900
2021-01-21,269.260009765625,273.6000061035156,267.489990234375,272.8699951171875,272.8699951171875,20838700
2021-01-22,272.010009765625,278.4700012207031,272.0,274.5,274.5,21910000
2021-01-25,278.1400146484375,280.1000061035156,271.510009765625,278.010009765625,278.010009765625,19087000
2021-01-26,278.1400146484375,285.3900146484375,277.80999755859375,282.04998779296875,282.04998779296875,19373600
