Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,189.77999877929688,192.41000366210938,186.14999389648438,188.49000549316406,188.06068420410156,487600
2021-01-05,189.5399932861328,193.22000122070312,187.4600067138672,191.82000732421875,191.3831024169922,396100
2021-01-06,190.22000122070312,197.0500030517578,190.22000122070312,195.24000549316406,194.79531860351562,570900
2021-01-07,194.9199981689453,200.25,194.9199981689453,199.7899932861328,199.33493041992188,299000
2021-01-08,199.0,203.88999938964844,199.0,202.80999755859375,202.3480682373047,307800
2021-01-11,201.63999938964844,203.91000366210938,199.7899932861328,200.4600067138672,200.00341796875,356200
2021-01-12,199.91000366210938,201.42999267578125,190.72000122070312,192.05999755859375,191.62254333496094,863800
2021-01-13,193.0800018310547,195.50999450683594,191.0500030517578,194.10000610351562,193.6579132080078,484000
2021-01-14,194.7100067138672,197.77999877929688,189.4499969482422,189.83999633789062,189.40760803222656,381600
2021-01-15,189.75999450683594,189.97999572753906,183.91000366210938,184.3800048828125,183.96005249023438,646200
2021-01-19,186.11000061035156,188.7899932861328,181.75,188.7100067138672,188.28018188476562,786000
2021-01-20,188.27000427246094,191.3000030517578,188.25,189.52999877929688,189.0983123779297,418800
2021-01-21,188.63999938964844,190.5,187.4199981689453,188.3300018310547,187.9010467529297,594600
2021-01-22,187.63999938964844,189.5399932861328,187.05999755859375,188.75999450683594,188.33006286621094,402400
2021-01-25,188.6999969482422,191.05999755859375,188.30999755859375,190.41000366210938,189.976318359375,438800
2021-01-26,190.41000366210938,194.10000610351562,189.64999389648438,193.17999267578125,192.739990234375,422400
2021-01-27,190.02000427246094,192.35000610351562,187.27000427246094,192.3000030517578,191.86199951171875,1113400
2021-01-28,193.75999450683594,195.0,189.61000061035156,191.17999267578125,190.7445526123047,636400
2021-01-29,190.50999450683594,191.44000244140625,185.27999877929688,187.11000061035156,186.68382263183594,719100
2021-02-01,188.16000366210938,189.10000610351562,183.9600067138672,186.32000732421875,185.8956298828125,743700
2021-02-02,187.88999938964844,193.33999633789062,186.92999267578125,191.0800018310547,190.64479064941406,618700
2021-02-03,189.0399932861328,189.0500030517578,176.55999755859375,182.8699951171875,182.45347595214844,1321200
2021-02-04,186.08999633789062,190.02999877929688,184.77999877929688,185.61000061035156,185.18724060058594,578800
2021-02-05,185.8800048828125,187.7899932861328,182.97000122070312,183.17999267578125,182.7627716064453,441200
2021-02-08,183.10000610351562,186.07000732421875,182.4199981689453,183.85000610351562,183.43125915527344,531400
2021-02-09,184.05999755859375,185.97999572753906,182.02999877929688,182.77000427246094,182.3537139892578,262900
2021-02-10,184.30999755859375,184.89999389648438,182.69000244140625,183.3000030517578,182.88250732421875,417300
2021-02-11,184.02000427246094,184.4199981689453,181.97000122070312,182.33999633789062,181.9246826171875,544300
2021-02-12,181.58999633789062,184.0,181.52000427246094,183.0,182.58319091796875,646900
2021-02-16,182.9199981689453,184.1300048828125,181.6300048828125,182.5,182.08432006835938,550500
2021-02-17,182.33999633789062,185.02999877929688,181.7100067138672,185.0,184.57862854003906,985200
2021-02-18,184.05999755859375,185.1199951171875,181.80999755859375,181.86000061035156,181.44578552246094,807100
2021-02-19,182.0,182.57000732421875,178.22000122070312,178.72999572753906,178.32290649414062,442700
2021-02-22,177.0,177.89999389648438,173.11000061035156,175.6199951171875,175.21998596191406,651700
2021-02-23,175.8000030517578,176.2100067138672,172.52000427246094,173.27000427246094,173.27000427246094,605200
2021-02-24,172.72999572753906,175.05999755859375,172.4499969482422,173.11000061035156,173.11000061035156,597800
