Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,144.3000030517578,146.88999938964844,144.27999877929688,146.52999877929688,146.52999877929688,10727400
2021-01-05,146.60000610351562,147.07000732421875,144.49000549316406,145.75,145.75,8832700
2021-01-06,145.08999633789062,148.10000610351562,145.00999450683594,146.66000366210938,146.66000366210938,7306300
2021-01-07,147.6199951171875,147.75999450683594,146.0399932861328,146.64999389648438,146.64999389648438,6846000
2021-01-08,146.8800048828125,147.0,145.80999755859375,146.6300048828125,146.6300048828125,8156500
2021-01-11,146.0,147.99000549316406,146.0,147.2899932861328,147.2899932861328,8782400
2021-01-12,149.0,149.92999267578125,148.32000732421875,148.97000122070312,148.97000122070312,7791100
2021-01-13,148.75,149.07000732421875,147.42999267578125,147.4499969482422,147.4499969482422,5356500
2021-01-14,147.82000732421875,148.0,146.0399932861328,146.97000122070312,146.97000122070312,7672400
2021-01-15,145.13999938964844,145.89999389648438,143.6699981689453,144.63999938964844,144.63999938964844,11969300
2021-01-19,144.63999938964844,145.07000732421875,142.6699981689453,143.38999938964844,143.38999938964844,8041200
2021-01-20,143.58999633789062,145.66000366210938,142.88999938964844,145.50999450683594,145.50999450683594,7925200
2021-01-21,145.36000061035156,145.72999572753906,144.2100067138672,144.85000610351562,144.85000610351562,4783300
2021-01-22,145.60000610351562,147.33999633789062,145.1199951171875,146.3300018310547,146.3300018310547,6398400
2021-01-25,145.36000061035156,146.25,144.27000427246094,146.1999969482422,146.1999969482422,6343700
2021-01-26,145.6300048828125,147.80999755859375,145.47000122070312,147.50999450683594,147.50999450683594,5010500
