Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,157.89999389648438,159.57000732421875,155.9600067138672,157.33999633789062,157.33999633789062,849100
2021-01-05,156.22999572753906,158.13999938964844,155.33999633789062,157.1699981689453,157.1699981689453,619500
2021-01-06,157.2100067138672,166.7899932861328,157.2100067138672,166.25,166.25,1584000
2021-01-07,165.9600067138672,168.8000030517578,164.60000610351562,167.6699981689453,167.6699981689453,993200
2021-01-08,168.30999755859375,171.07000732421875,168.10000610351562,170.05999755859375,170.05999755859375,864500
2021-01-11,167.9499969482422,173.85000610351562,167.35000610351562,171.02000427246094,171.02000427246094,1186300
2021-01-12,170.83999633789062,177.9199981689453,170.6999969482422,176.6699981689453,176.6699981689453,1101000
2021-01-13,176.02000427246094,176.11000061035156,171.25,171.75999450683594,171.75999450683594,880800
2021-01-14,172.91000366210938,172.91000366210938,167.75,168.8300018310547,168.8300018310547,879800
2021-01-15,167.39999389648438,168.0,164.94000244140625,165.25,165.25,907100
2021-01-19,165.11000061035156,167.1199951171875,163.19000244140625,165.92999267578125,165.92999267578125,951300
2021-01-20,166.0399932861328,166.47999572753906,164.2100067138672,165.17999267578125,165.17999267578125,497300
2021-01-21,165.02000427246094,167.77999877929688,165.02000427246094,166.67999267578125,166.67999267578125,472100
2021-01-22,165.58999633789062,166.4499969482422,163.14999389648438,163.75999450683594,163.75999450683594,660100
2021-01-25,163.67999267578125,164.6699981689453,156.38999938964844,159.66000366210938,159.66000366210938,1847100
2021-01-26,160.00999450683594,160.11000061035156,156.55999755859375,157.6300048828125,157.6300048828125,824700
