Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,126.22000122070312,126.75,122.6500015258789,123.33999633789062,123.33999633789062,745600
2021-01-05,123.58999633789062,125.20999908447266,123.12000274658203,124.05999755859375,124.05999755859375,572300
2021-01-06,125.83000183105469,128.8000030517578,125.1500015258789,127.55999755859375,127.55999755859375,760000
2021-01-07,128.02999877929688,129.72000122070312,126.1500015258789,129.4499969482422,129.4499969482422,622500
2021-01-08,129.52000427246094,130.41000366210938,127.55000305175781,129.4499969482422,129.4499969482422,549500
2021-01-11,128.11000061035156,129.6199951171875,128.11000061035156,128.77999877929688,128.77999877929688,351700
2021-01-12,128.8800048828125,129.92999267578125,128.22999572753906,129.60000610351562,129.60000610351562,862400
2021-01-13,129.19000244140625,129.55999755859375,127.12000274658203,127.12000274658203,127.12000274658203,1156200
2021-01-14,127.72000122070312,128.36000061035156,126.41000366210938,126.94000244140625,126.94000244140625,791600
2021-01-15,126.01000213623047,126.05000305175781,123.51000213623047,125.37999725341797,125.37999725341797,598800
2021-01-19,126.37000274658203,127.44000244140625,125.33000183105469,125.51000213623047,125.51000213623047,818000
2021-01-20,125.93000030517578,126.4000015258789,124.86000061035156,126.01000213623047,126.01000213623047,747800
2021-01-21,125.91000366210938,126.11000061035156,124.44999694824219,124.9800033569336,124.9800033569336,526600
2021-01-22,124.29000091552734,125.83999633789062,123.43000030517578,125.31999969482422,125.31999969482422,615200
2021-01-25,124.94000244140625,126.88999938964844,123.9800033569336,125.06999969482422,125.06999969482422,863500
2021-01-26,126.43000030517578,126.5,123.44999694824219,124.25,124.25,744500
