Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,107.18000030517578,107.3499984741211,103.86000061035156,105.41000366210938,104.19139099121094,9523400
2021-01-05,105.41000366210938,107.0199966430664,104.62999725341797,106.5,105.26879119873047,6823800
2021-01-06,104.75,107.19000244140625,104.18000030517578,105.58000183105469,104.35942840576172,11017500
2021-01-07,106.11000061035156,107.05999755859375,105.56999969482422,106.70999908447266,105.47635650634766,8196000
2021-01-08,106.83999633789062,107.52999877929688,105.76000213623047,107.2699966430664,106.0298843383789,5345900
2021-01-11,107.06999969482422,109.55999755859375,107.06999969482422,109.0199966430664,107.75965118408203,6334200
2021-01-12,109.22000122070312,110.77999877929688,109.12000274658203,109.77999877929688,108.5108642578125,6114500
2021-01-13,109.80000305175781,113.41000366210938,109.69999694824219,112.44999694824219,111.1500015258789,9821300
2021-01-14,110.69999694824219,112.69000244140625,109.5,111.62999725341797,111.62999725341797,8268800
2021-01-15,111.19999694824219,111.55999755859375,109.4800033569336,110.5199966430664,110.5199966430664,9196200
2021-01-19,111.25,112.30999755859375,110.26000213623047,112.18000030517578,112.18000030517578,7723800
2021-01-20,112.91000366210938,113.0999984741211,111.47000122070312,112.62000274658203,112.62000274658203,6554600
2021-01-21,112.62999725341797,112.75,110.76000213623047,111.26000213623047,111.26000213623047,5417000
2021-01-22,110.6500015258789,111.5999984741211,109.4800033569336,110.86000061035156,110.86000061035156,5185500
2021-01-25,109.7300033569336,111.2300033569336,109.20999908447266,110.5,110.5,6928200
2021-01-26,111.30000305175781,111.30000305175781,108.55999755859375,108.80000305175781,108.80000305175781,5554600
2021-01-27,106.27999877929688,106.69999694824219,102.58999633789062,102.79000091552734,102.79000091552734,11887900
2021-01-28,104.0,105.13999938964844,103.11000061035156,104.20999908447266,104.20999908447266,8534300
2021-01-29,104.0,104.48999786376953,101.80999755859375,102.4800033569336,102.4800033569336,9379100
2021-02-01,103.0,103.88999938964844,101.86000061035156,102.30000305175781,102.30000305175781,7518200
2021-02-02,102.87999725341797,104.30999755859375,102.5,103.47000122070312,103.47000122070312,10481300
2021-02-03,106.19999694824219,107.56999969482422,104.01000213623047,106.94999694824219,106.94999694824219,12101900
2021-02-04,106.87000274658203,108.87999725341797,105.25,108.52999877929688,108.52999877929688,9077800
2021-02-05,109.62999725341797,110.2699966430664,108.44000244140625,108.7300033569336,108.7300033569336,7249800
2021-02-08,108.88999938964844,108.9800033569336,105.80999755859375,106.83999633789062,106.83999633789062,9199100
2021-02-09,106.0,106.5,105.11000061035156,105.4000015258789,105.4000015258789,5506900
2021-02-10,105.9800033569336,106.12999725341797,103.72000122070312,104.05000305175781,104.05000305175781,7446000
2021-02-11,104.56999969482422,104.68000030517578,103.31999969482422,103.75,103.75,5087300
2021-02-12,103.76000213623047,104.56999969482422,103.1500015258789,104.44000244140625,104.44000244140625,3723300
2021-02-16,105.33000183105469,106.19000244140625,104.0199966430664,104.19999694824219,104.19999694824219,5629700
2021-02-17,104.69999694824219,106.75,104.1500015258789,106.29000091552734,106.29000091552734,6930700
2021-02-18,105.31999969482422,106.61000061035156,105.20999908447266,106.05999755859375,106.05999755859375,5376900
2021-02-19,106.2300033569336,106.69999694824219,104.91000366210938,105.01000213623047,105.01000213623047,6698700
2021-02-22,104.66000366210938,107.68000030517578,104.2300033569336,107.05999755859375,107.05999755859375,10271000
2021-02-23,106.97000122070312,107.5999984741211,105.95999908447266,106.2699966430664,106.2699966430664,7055600
2021-02-24,106.0,109.44000244140625,105.5999984741211,108.69000244140625,108.69000244140625,7624300
